Time,Open,High,Low,Close,Volume
2010-08-06 00:00,0.983043,0.984223,0.982656,0.983913,8774
2010-08-06 04:00,0.983913,0.985562,0.983526,0.984785,12992
2010-08-06 08:00,0.984737,0.984882,0.976181,0.978857,25785
2010-08-06 12:00,0.978857,0.980152,0.972573,0.973568,45736
2010-08-06 16:00,0.973568,0.974042,0.970261,0.972999,43787
2010-08-06 20:00,0.972952,0.974298,0.972573,0.973568,2280
2010-08-08 20:00,0.973985,0.974706,0.972101,0.972432,5143
2010-08-09 00:00,0.972384,0.973994,0.972195,0.973473,12366
2010-08-09 04:00,0.973473,0.974659,0.97177,0.97371,24563
2010-08-09 08:00,0.97371,0.974232,0.970921,0.972337,41669
2010-08-09 12:00,0.972337,0.974991,0.971865,0.974089,71749
2010-08-09 16:00,0.974137,0.974326,0.972857,0.973994,33558
2010-08-09 20:00,0.974042,0.974165,0.972952,0.972999,9050
2010-08-10 00:00,0.972999,0.973236,0.970685,0.971251,19301
2010-08-10 04:00,0.971251,0.971487,0.968758,0.96965,29703
2010-08-10 08:00,0.96965,0.970309,0.966137,0.966464,47594
2010-08-10 12:00,0.966464,0.966604,0.962603,0.966464,88773
2010-08-10 16:00,0.96651,0.971109,0.964041,0.968804,63622
2010-08-10 20:00,0.968804,0.97077,0.968758,0.970167,11286
2010-08-11 00:00,0.970167,0.97045,0.967305,0.969274,18381
2010-08-11 04:00,0.969274,0.969274,0.963902,0.966044,34255
2010-08-11 08:00,0.966044,0.967024,0.962232,0.963763,53136
2010-08-11 12:00,0.963763,0.965298,0.9547,0.956526,114330
2010-08-11 16:00,0.956526,0.95735,0.954745,0.956709,74228
2010-08-11 20:00,0.956709,0.956846,0.954198,0.955201,11755
2010-08-12 00:00,0.955201,0.955977,0.953516,0.955703,22598
2010-08-12 04:00,0.955657,0.957258,0.954654,0.956389,31348
2010-08-12 08:00,0.956389,0.95648,0.95288,0.95511,51735
2010-08-12 12:00,0.955155,0.959003,0.953425,0.958543,86814
2010-08-12 16:00,0.958543,0.959601,0.956892,0.958957,55005
2010-08-12 20:00,0.958911,0.959969,0.958084,0.959417,9259
2010-08-13 00:00,0.959371,0.961816,0.958727,0.961492,16947
2010-08-13 04:00,0.961492,0.965577,0.960707,0.963763,28218
2010-08-13 08:00,0.963716,0.96446,0.958911,0.960615,47303
2010-08-13 12:00,0.960615,0.966184,0.957992,0.961585,75860
2010-08-13 16:00,0.961585,0.96251,0.959279,0.960292,39476
2010-08-13 20:00,0.960292,0.961215,0.959647,0.960061,2460
2010-08-15 20:00,0.960476,0.961622,0.959831,0.959969,6167
2010-08-16 00:00,0.959923,0.9614,0.957258,0.959555,16898
2010-08-16 04:00,0.959555,0.96432,0.958635,0.962927,29059
2010-08-16 08:00,0.962927,0.963113,0.958176,0.958865,43447
2010-08-16 12:00,0.958865,0.960615,0.955612,0.958819,61967
2010-08-16 16:00,0.958819,0.959463,0.956526,0.957304,52172
2010-08-16 20:00,0.957304,0.959407,0.957304,0.958865,8967
2010-08-17 00:00,0.958865,0.960892,0.958267,0.959785,18886
2010-08-17 04:00,0.959785,0.962557,0.959601,0.96103,30186
2010-08-17 08:00,0.960938,0.964274,0.959831,0.963948,46422
2010-08-17 12:00,0.963855,0.970073,0.963113,0.969791,82953
2010-08-17 16:00,0.969838,0.970073,0.967492,0.968195,62179
2010-08-17 20:00,0.968195,0.969415,0.967726,0.968476,15174
2010-08-18 00:00,0.968476,0.969462,0.967305,0.967492,18168
2010-08-18 04:00,0.967492,0.969744,0.967024,0.968523,34059
2010-08-18 08:00,0.968523,0.972952,0.967726,0.97229,40821
2010-08-18 12:00,0.97229,0.97352,0.96782,0.972148,83090
2010-08-18 16:00,0.972101,0.97371,0.971487,0.972195,46381
2010-08-18 20:00,0.972195,0.974184,0.970732,0.971534,11125
2010-08-19 00:00,0.971534,0.973425,0.971062,0.972006,17159
2010-08-19 04:00,0.972006,0.972952,0.969368,0.971345,32979
2010-08-19 08:00,0.971345,0.975848,0.970591,0.974564,50448
2010-08-19 12:00,0.974564,0.974849,0.960108,0.961816,94722
2010-08-19 16:00,0.961862,0.963298,0.960246,0.962325,37287
2010-08-19 20:00,0.962325,0.962742,0.961123,0.962001,7172
2010-08-20 00:00,0.962001,0.962649,0.961169,0.962047,11850
2010-08-20 04:00,0.962047,0.963159,0.960246,0.960707,25186
2010-08-20 08:00,0.960707,0.961538,0.951746,0.952608,35989
2010-08-20 12:00,0.952608,0.954836,0.951113,0.952426,74344
2010-08-20 16:00,0.952517,0.954062,0.952154,0.953562,52596
2010-08-20 20:00,0.953562,0.954927,0.953334,0.954836,1521
2010-08-22 20:00,0.953307,0.953925,0.952381,0.952971,6770
2010-08-23 00:00,0.952925,0.954426,0.952562,0.954153,15208
2010-08-23 04:00,0.954153,0.95616,0.952925,0.953652,29646
2010-08-23 08:00,0.953652,0.957488,0.952925,0.957488,31646
2010-08-23 12:00,0.95735,0.957396,0.950254,0.951249,56485
2010-08-23 16:00,0.951249,0.951882,0.949713,0.95048,49055
2010-08-23 20:00,0.95048,0.951475,0.948407,0.948857,10973
2010-08-24 00:00,0.948857,0.949127,0.946119,0.947912,20513
2010-08-24 04:00,0.947912,0.948182,0.944599,0.944733,32885
2010-08-24 08:00,0.944688,0.946253,0.940867,0.940911,35503
2010-08-24 12:00,0.940955,0.947373,0.937734,0.946656,57914
2010-08-24 16:00,0.946656,0.94697,0.942996,0.943218,57868
2010-08-24 20:00,0.943218,0.943663,0.941974,0.943441,11832
2010-08-25 00:00,0.943441,0.944599,0.94304,0.943975,21103
2010-08-25 04:00,0.943975,0.944778,0.941841,0.944198,33039
2010-08-25 08:00,0.944242,0.945805,0.937998,0.938747,50743
2010-08-25 12:00,0.938747,0.940955,0.937427,0.93985,72681
2010-08-25 16:00,0.93985,0.943975,0.939452,0.94264,76139
2010-08-25 20:00,0.94264,0.944287,0.942241,0.943975,9809
2010-08-26 00:00,0.943975,0.945984,0.943263,0.945984,18382
2010-08-26 04:00,0.945984,0.948452,0.945001,0.947015,38520
2010-08-26 08:00,0.94697,0.948047,0.944956,0.945046,43485
2010-08-26 12:00,0.945046,0.95048,0.944688,0.948407,71556
2010-08-26 16:00,0.948317,0.948902,0.94518,0.946477,76298
2010-08-26 20:00,0.946477,0.946647,0.944912,0.945135,9763
2010-08-27 00:00,0.945135,0.945805,0.944644,0.945582,10519
2010-08-27 04:00,0.945626,0.946342,0.944555,0.944778,24327
2010-08-27 08:00,0.944778,0.946029,0.94353,0.94402,36801
2010-08-27 12:00,0.94402,0.949803,0.939144,0.948002,59277
2010-08-27 16:00,0.948002,0.950661,0.945805,0.95039,46508
2010-08-27 20:00,0.95039,0.951973,0.949848,0.951701,3330
2010-08-29 20:00,0.95338,0.95429,0.951565,0.953062,6960
2010-08-30 00:00,0.953062,0.954709,0.952245,0.953789,15502
2010-08-30 04:00,0.953698,0.953789,0.952018,0.953743,22736
2010-08-30 08:00,0.953743,0.954927,0.951928,0.952925,27267
2010-08-30 12:00,0.952925,0.952925,0.94594,0.946835,96012
2010-08-30 16:00,0.946835,0.947688,0.943085,0.943085,53198
2010-08-30 20:00,0.94304,0.944421,0.94304,0.943441,10285
2010-08-31 00:00,0.943441,0.944332,0.942507,0.944064,19190
2010-08-31 04:00,0.944064,0.944483,0.940734,0.942951,37261
2010-08-31 08:00,0.942951,0.945626,0.939894,0.941708,45696
2010-08-31 12:00,0.941753,0.941886,0.937251,0.939894,61003
2010-08-31 16:00,0.939894,0.940336,0.936988,0.937778,53312
2010-08-31 20:00,0.937778,0.940026,0.93769,0.939232,10758
2010-09-01 00:00,0.939232,0.941469,0.938879,0.94038,25941
2010-09-01 04:00,0.94038,0.942374,0.939982,0.941088,27526
2010-09-01 08:00,0.941088,0.944778,0.940601,0.94402,38227
2010-09-01 12:00,0.943975,0.953834,0.94304,0.952653,51378
2010-09-01 16:00,0.952653,0.953516,0.949758,0.95057,31107
2010-09-01 20:00,0.95057,0.953289,0.950254,0.951203,13090
2010-09-02 00:00,0.951203,0.951294,0.948272,0.948992,13783
2010-09-02 04:00,0.948992,0.951022,0.948722,0.95039,17345
2010-09-02 08:00,0.95048,0.953698,0.950074,0.95229,27981
2010-09-02 12:00,0.95229,0.954973,0.948632,0.95057,43418
2010-09-02 16:00,0.95057,0.951294,0.947418,0.949307,36431
2010-09-02 20:00,0.949307,0.950616,0.948632,0.948947,8964
2010-09-03 00:00,0.948947,0.950164,0.947598,0.948047,13984
2010-09-03 04:00,0.94838,0.950796,0.947822,0.949127,20577
2010-09-03 08:00,0.949127,0.949172,0.947149,0.947777,19382
2010-09-03 12:00,0.947777,0.961631,0.946208,0.960523,58103
2010-09-03 16:00,0.960523,0.962881,0.9602,0.962186,34451
2010-09-03 20:00,0.962186,0.963391,0.96214,0.962881,2076
2010-09-05 20:00,0.962158,0.962899,0.961492,0.962649,7637
2010-09-06 00:00,0.962603,0.963763,0.961169,0.96367,10748
2010-09-06 04:00,0.963763,0.964972,0.962557,0.963902,28517
2010-09-06 08:00,0.963855,0.966417,0.963206,0.965344,35909
2010-09-06 12:00,0.965344,0.967314,0.965298,0.967165,15798
2010-09-06 16:00,0.967165,0.967483,0.965717,0.965904,14307
2010-09-06 20:00,0.96595,0.966781,0.962835,0.963577,10695
2010-09-07 00:00,0.963577,0.965997,0.963066,0.965204,20853
2010-09-07 04:00,0.965204,0.965251,0.961123,0.961123,33422
2010-09-07 08:00,0.961169,0.961215,0.959141,0.959739,43367
2010-09-07 12:00,0.959739,0.960661,0.955338,0.959095,72685
2010-09-07 16:00,0.959095,0.959279,0.954244,0.954244,59500
2010-09-07 20:00,0.954244,0.955338,0.953743,0.954517,10529
2010-09-08 00:00,0.954517,0.955256,0.95338,0.953834,15074
2010-09-08 04:00,0.95388,0.956434,0.953198,0.954244,32533
2010-09-08 08:00,0.954244,0.956938,0.951565,0.954927,58264
2010-09-08 12:00,0.954927,0.965717,0.95288,0.965391,65248
2010-09-08 16:00,0.965391,0.966604,0.963206,0.963948,50326
2010-09-08 20:00,0.963995,0.964953,0.963484,0.964181,10796
2010-09-09 00:00,0.964227,0.965904,0.962881,0.962881,19594
2010-09-09 04:00,0.962881,0.965344,0.96214,0.964925,32501
2010-09-09 08:00,0.965018,0.968898,0.964599,0.967961,52003
2010-09-09 12:00,0.967961,0.970827,0.967024,0.968476,69566
2010-09-09 16:00,0.968476,0.968804,0.966044,0.967539,64110
2010-09-09 20:00,0.967539,0.968045,0.966464,0.967352,9811
2010-09-10 00:00,0.967352,0.969274,0.966604,0.967071,16468
2010-09-10 04:00,0.967024,0.969791,0.966744,0.969556,23539
2010-09-10 08:00,0.969556,0.972101,0.967539,0.970309,54967
2010-09-10 12:00,0.970309,0.971251,0.965018,0.965531,68672
2010-09-10 16:00,0.965577,0.966464,0.963995,0.966137,37126
2010-09-10 20:00,0.966137,0.96623,0.96446,0.964599,2494
2010-09-12 20:00,0.967867,0.969086,0.966791,0.968992,6000
2010-09-13 00:00,0.968992,0.969744,0.968148,0.968289,11605
2010-09-13 04:00,0.968289,0.970214,0.966604,0.969039,32481
2010-09-13 08:00,0.969039,0.971628,0.968429,0.971345,40330
2010-09-13 12:00,0.971298,0.973852,0.97078,0.972952,62885
2010-09-13 16:00,0.972952,0.974137,0.971015,0.973331,55704
2010-09-13 20:00,0.973378,0.973852,0.972148,0.97229,8989
2010-09-14 00:00,0.97229,0.972905,0.97144,0.971817,16849
2010-09-14 04:00,0.971817,0.97371,0.970497,0.973141,28785
2010-09-14 08:00,0.973141,0.974184,0.971109,0.973757,37849
2010-09-14 12:00,0.973757,0.978569,0.973236,0.978474,58429
2010-09-14 16:00,0.978521,0.978905,0.972999,0.972999,55693
2010-09-14 20:00,0.972999,0.974659,0.972526,0.974184,9517
2010-09-15 00:00,0.974137,0.975182,0.969039,0.969368,22283
2010-09-15 04:00,0.969368,0.971865,0.969227,0.970544,37717
2010-09-15 08:00,0.970544,0.973425,0.969603,0.973331,46709
2010-09-15 12:00,0.973378,0.975515,0.969697,0.972668,77116
2010-09-15 16:00,0.972668,0.975182,0.972195,0.974326,60518
2010-09-15 20:00,0.974326,0.975695,0.973615,0.974659,10459
2010-09-16 00:00,0.974659,0.974934,0.97281,0.973388,15275
2010-09-16 04:00,0.973283,0.976276,0.972384,0.974944,29720
2010-09-16 08:00,0.974944,0.976753,0.974232,0.974801,49273
2010-09-16 12:00,0.974801,0.976324,0.971865,0.973378,67598
2010-09-16 16:00,0.973378,0.975087,0.971959,0.974042,56882
2010-09-16 20:00,0.974042,0.974925,0.97352,0.973615,8300
2010-09-17 00:00,0.973615,0.976229,0.973425,0.975657,17575
2010-09-17 04:00,0.975657,0.978905,0.975372,0.978378,33994
2010-09-17 08:00,0.978378,0.978426,0.974611,0.974991,47276
2010-09-17 12:00,0.974991,0.975324,0.966184,0.967914,57115
2010-09-17 16:00,0.967867,0.971204,0.96782,0.969603,42941
2010-09-17 20:00,0.969603,0.970356,0.968148,0.968335,2366
2010-09-19 20:00,0.969208,0.969885,0.966557,0.966884,6487
2010-09-20 00:00,0.966931,0.970073,0.966697,0.969603,11133
2010-09-20 04:00,0.969603,0.970403,0.967961,0.970261,26627
2010-09-20 08:00,0.970261,0.971817,0.969321,0.970073,39634
2010-09-20 12:00,0.970073,0.974516,0.967071,0.972715,68226
2010-09-20 16:00,0.972715,0.973852,0.96965,0.971676,57201
2010-09-20 20:00,0.971676,0.972952,0.970261,0.970356,9834
2010-09-21 00:00,0.970356,0.972384,0.970309,0.972337,18057
2010-09-21 04:00,0.972337,0.972479,0.969979,0.971251,25304
2010-09-21 08:00,0.971251,0.973141,0.96857,0.968992,44647
2010-09-21 12:00,0.968992,0.971487,0.968054,0.969509,50574
2010-09-21 16:00,0.969509,0.978809,0.968148,0.973994,47970
2010-09-21 20:00,0.974042,0.976849,0.973425,0.976467,11008
2010-09-22 00:00,0.976467,0.977374,0.974849,0.975848,20072
2010-09-22 04:00,0.975848,0.978953,0.974659,0.976181,35667
2010-09-22 08:00,0.976181,0.981258,0.974896,0.978761,44792
2010-09-22 12:00,0.978761,0.978761,0.965391,0.968523,68617
2010-09-22 16:00,0.968523,0.971345,0.966604,0.971157,67311
2010-09-22 20:00,0.971157,0.971543,0.969462,0.971015,12281
2010-09-23 00:00,0.971015,0.972384,0.970214,0.971581,13488
2010-09-23 04:00,0.971581,0.972195,0.969039,0.969227,25001
2010-09-23 08:00,0.969274,0.969603,0.96567,0.96609,48732
2010-09-23 12:00,0.96609,0.970591,0.963484,0.970214,68402
2010-09-23 16:00,0.970167,0.971251,0.966931,0.967258,66328
2010-09-23 20:00,0.967305,0.968223,0.96595,0.966044,10425
2010-09-24 00:00,0.966044,0.968739,0.965764,0.968242,11663
2010-09-24 04:00,0.968195,0.969603,0.967071,0.967212,25638
2010-09-24 08:00,0.967212,0.971676,0.967118,0.970685,39323
2010-09-24 12:00,0.970685,0.977995,0.970403,0.974374,61074
2010-09-24 16:00,0.974421,0.975277,0.972905,0.975134,41339
2010-09-24 20:00,0.975087,0.976753,0.974991,0.976706,2980
2010-09-26 20:00,0.976419,0.977001,0.975515,0.976276,6538
2010-09-27 00:00,0.976276,0.976801,0.974516,0.975467,11197
2010-09-27 04:00,0.975467,0.977326,0.975277,0.976849,34477
2010-09-27 08:00,0.976801,0.977326,0.974042,0.976324,48715
2010-09-27 12:00,0.976324,0.978234,0.971534,0.974611,74588
2010-09-27 16:00,0.974611,0.975848,0.972006,0.972526,79060
2010-09-27 20:00,0.972526,0.97281,0.970167,0.97045,14774
2010-09-28 00:00,0.970497,0.972337,0.970167,0.971817,14287
2010-09-28 04:00,0.971817,0.972242,0.965111,0.966884,40927
2010-09-28 08:00,0.966884,0.971015,0.965857,0.968335,40322
2010-09-28 12:00,0.968382,0.971959,0.965484,0.970356,76196
2010-09-28 16:00,0.970261,0.971912,0.968382,0.970732,61634
2010-09-28 20:00,0.970732,0.971723,0.97012,0.970638,8961
2010-09-29 00:00,0.970638,0.973056,0.970497,0.972621,16347
2010-09-29 04:00,0.972668,0.975087,0.971345,0.972432,34662
2010-09-29 08:00,0.972432,0.974421,0.970356,0.973425,38644
2010-09-29 12:00,0.973425,0.976706,0.968054,0.970827,72793
2010-09-29 16:00,0.970827,0.971392,0.967071,0.967258,66025
2010-09-29 20:00,0.967258,0.969312,0.967165,0.968195,10202
2010-09-30 00:00,0.968289,0.969321,0.967212,0.967212,17104
2010-09-30 04:00,0.967258,0.969415,0.966697,0.969039,30434
2010-09-30 08:00,0.969086,0.970591,0.968054,0.968617,39233
2010-09-30 12:00,0.968617,0.977469,0.968382,0.971534,77911
2010-09-30 16:00,0.971487,0.97352,0.969039,0.971865,61336
2010-09-30 20:00,0.971912,0.973189,0.969744,0.970403,12686
2010-10-01 00:00,0.97045,0.972573,0.970167,0.971487,16002
2010-10-01 04:00,0.971487,0.971912,0.96965,0.97012,26871
2010-10-01 08:00,0.970073,0.975229,0.970026,0.974659,40396
2010-10-01 12:00,0.974659,0.979528,0.971676,0.979096,64742
2010-10-01 16:00,0.979096,0.981595,0.978091,0.980296,52662
2010-10-01 20:00,0.980248,0.981065,0.979672,0.980969,2902
2010-10-03 20:00,0.981499,0.98174,0.980056,0.980921,5513
2010-10-04 00:00,0.980921,0.981788,0.979816,0.981451,17804
2010-10-04 04:00,0.981451,0.982318,0.978617,0.97972,32476
2010-10-04 08:00,0.97972,0.97996,0.976229,0.97948,36788
2010-10-04 12:00,0.97948,0.980152,0.976562,0.97704,58319
2010-10-04 16:00,0.97704,0.978665,0.976134,0.978569,50104
2010-10-04 20:00,0.978474,0.978713,0.976896,0.977087,8553
2010-10-05 00:00,0.977087,0.977995,0.974042,0.976181,17321
2010-10-05 04:00,0.976229,0.978761,0.973473,0.97833,36317
2010-10-05 08:00,0.97833,0.980248,0.977995,0.979336,32554
2010-10-05 12:00,0.979384,0.984834,0.978378,0.983333,62805
2010-10-05 16:00,0.983333,0.984591,0.98227,0.983043,52026
2010-10-05 20:00,0.983043,0.984998,0.982898,0.98464,9305
2010-10-06 00:00,0.98464,0.985222,0.983719,0.985028,19441
2010-10-06 04:00,0.985076,0.987947,0.984882,0.986388,30371
2010-10-06 08:00,0.986388,0.988484,0.98561,0.988142,38633
2010-10-06 12:00,0.988093,0.993888,0.984107,0.992802,66416
2010-10-06 16:00,0.992802,0.993197,0.988777,0.989413,50984
2010-10-06 20:00,0.989364,0.989687,0.988093,0.988826,11761
2010-10-07 00:00,0.988826,0.989854,0.987557,0.989658,18120
2010-10-07 04:00,0.989658,0.992359,0.989071,0.991867,23621
2010-10-07 08:00,0.991867,0.992359,0.987557,0.990148,34402
2010-10-07 12:00,0.990148,0.990491,0.983139,0.983768,51506
2010-10-07 16:00,0.983623,0.984397,0.979384,0.981836,50261
2010-10-07 20:00,0.981836,0.983429,0.981643,0.982608,11194
2010-10-08 00:00,0.98256,0.98464,0.981114,0.984107,17763
2010-10-08 04:00,0.984107,0.984688,0.982367,0.983236,14431
2010-10-08 08:00,0.983187,0.984494,0.977517,0.978234,41572
2010-10-08 12:00,0.978234,0.987606,0.978139,0.986436,47791
2010-10-08 16:00,0.986436,0.989315,0.985902,0.988875,33021
2010-10-08 20:00,0.988875,0.991031,0.988582,0.989609,2848
2010-10-10 20:00,0.990275,0.990933,0.988318,0.990786,6583
2010-10-11 00:00,0.990786,0.990786,0.989071,0.989315,15465
2010-10-11 04:00,0.989315,0.990442,0.987898,0.988191,29163
2010-10-11 08:00,0.988191,0.99005,0.987313,0.98868,37821
2010-10-11 12:00,0.988631,0.98956,0.986047,0.986534,61891
2010-10-11 16:00,0.986534,0.987547,0.98527,0.986534,44209
2010-10-11 20:00,0.986534,0.98745,0.986242,0.986436,11057
2010-10-12 00:00,0.986436,0.986923,0.985464,0.985902,22799
2010-10-12 04:00,0.985902,0.986193,0.982125,0.983913,38266
2010-10-12 08:00,0.983913,0.986436,0.98227,0.986096,49027
2010-10-12 12:00,0.986096,0.990589,0.985028,0.988777,76783
2010-10-12 16:00,0.988777,0.991129,0.987264,0.989609,56251
2010-10-12 20:00,0.989609,0.990737,0.989364,0.990393,9816
2010-10-13 00:00,0.990393,0.991198,0.989658,0.990786,18435
2010-10-13 04:00,0.990786,0.992457,0.990393,0.992408,28029
2010-10-13 08:00,0.992408,0.996413,0.991867,0.995768,39172
2010-10-13 12:00,0.995768,0.998901,0.99557,0.997158,59591
2010-10-13 16:00,0.997158,0.997805,0.995124,0.995322,50617
2010-10-13 20:00,0.995322,0.997665,0.995322,0.997407,12334
2010-10-14 00:00,0.997407,0.99995,0.997407,0.9997,26201
2010-10-14 04:00,0.9997,1.001954,0.9994,1.001753,37272
2010-10-14 08:00,1.001753,1.002004,0.998253,0.9997,51342
2010-10-14 12:00,0.9997,1.001352,0.994382,0.996463,71149
2010-10-14 16:00,0.996463,0.997258,0.992704,0.994184,53581
2010-10-14 20:00,0.994233,0.996572,0.993888,0.994283,12560
2010-10-15 00:00,0.994184,0.995619,0.993493,0.995441,19323
2010-10-15 04:00,0.995322,0.997407,0.993789,0.994382,24814
2010-10-15 08:00,0.994382,0.995074,0.992654,0.994085,42429
2010-10-15 12:00,0.994135,0.998801,0.986923,0.989364,51435
2010-10-15 16:00,0.989413,0.990884,0.986339,0.988386,40683
2010-10-15 20:00,0.988582,0.991031,0.988191,0.990099,4650
2010-10-17 20:00,0.988631,0.988709,0.986242,0.986534,7971
2010-10-18 00:00,0.986534,0.986631,0.981065,0.982656,20455
2010-10-18 04:00,0.982704,0.983632,0.980921,0.98121,35471
2010-10-18 08:00,0.98121,0.981354,0.977804,0.979144,64093
2010-10-18 12:00,0.979192,0.986729,0.977756,0.985659,81098
2010-10-18 16:00,0.985707,0.986729,0.984252,0.986242,59464
2010-10-18 20:00,0.986242,0.986631,0.982704,0.983139,15695
2010-10-19 00:00,0.983187,0.984155,0.980921,0.981017,25063
2010-10-19 04:00,0.981065,0.982463,0.979624,0.979768,39997
2010-10-19 08:00,0.979816,0.981547,0.973615,0.976086,53665
2010-10-19 12:00,0.976134,0.976706,0.963995,0.971062,71683
2010-10-19 16:00,0.971062,0.97144,0.96595,0.969227,61169
2010-10-19 20:00,0.96918,0.969885,0.966324,0.96651,14949
2010-10-20 00:00,0.96651,0.97078,0.96651,0.970544,16903
2010-10-20 04:00,0.970544,0.972715,0.969415,0.971204,27097
2010-10-20 08:00,0.971251,0.974089,0.969838,0.973094,45689
2010-10-20 12:00,0.973094,0.97766,0.969556,0.976134,58812
2010-10-20 16:00,0.976134,0.97972,0.975943,0.978378,48284
2010-10-20 20:00,0.978426,0.979864,0.977422,0.977756,11579
2010-10-21 00:00,0.977756,0.978809,0.974089,0.97704,22985
2010-10-21 04:00,0.977087,0.97996,0.974279,0.979528,32188
2010-10-21 08:00,0.979432,0.983526,0.979336,0.980248,48330
2010-10-21 12:00,0.980248,0.982704,0.975324,0.977326,79625
2010-10-21 16:00,0.977326,0.977613,0.970732,0.974374,63411
2010-10-21 20:00,0.974374,0.975229,0.97352,0.974089,12799
2010-10-22 00:00,0.974089,0.975277,0.973615,0.974944,19717
2010-10-22 04:00,0.974944,0.97704,0.972053,0.97281,27838
2010-10-22 08:00,0.97281,0.97661,0.970732,0.9758,32460
2010-10-22 12:00,0.9758,0.978234,0.973425,0.974469,54743
2010-10-22 16:00,0.974469,0.975229,0.972763,0.973757,38292
2010-10-22 20:00,0.973757,0.975087,0.972952,0.974896,2550
2010-10-24 20:00,0.975991,0.975991,0.973928,0.97521,30247
2010-10-25 00:00,0.97521,0.979384,0.974953,0.978905,42017
2010-10-25 04:00,0.978905,0.982424,0.978818,0.981374,45907
2010-10-25 08:00,0.981325,0.984843,0.980767,0.981634,15033
2010-10-25 12:00,0.981643,0.98402,0.979489,0.980681,15881
2010-10-25 16:00,0.980709,0.982395,0.979576,0.980181,17778
2010-10-25 20:00,0.980123,0.981971,0.979499,0.980354,12885
2010-10-26 00:00,0.980354,0.982048,0.979969,0.980738,13208
2010-10-26 04:00,0.980719,0.982193,0.978502,0.978924,13134
2010-10-26 08:00,0.978924,0.981065,0.976553,0.977899,14929
2010-10-26 12:00,0.977899,0.97925,0.974061,0.978445,17648
2010-10-26 16:00,0.978483,0.978541,0.974431,0.976629,18294
2010-10-26 20:00,0.976515,0.977383,0.975991,0.976715,12484
2010-10-27 00:00,0.976572,0.977986,0.974308,0.974345,14264
2010-10-27 04:00,0.974345,0.976153,0.969847,0.971742,14071
2010-10-27 08:00,0.971713,0.974175,0.970487,0.971289,14374
2010-10-27 12:00,0.971298,0.972422,0.967352,0.968908,17898
2010-10-27 16:00,0.968945,0.972384,0.967258,0.972167,15569
2010-10-27 20:00,0.972195,0.973985,0.972053,0.9737,13264
2010-10-28 00:00,0.973681,0.974165,0.972252,0.973786,13363
2010-10-28 04:00,0.973786,0.976057,0.973217,0.974716,14088
2010-10-28 08:00,0.974725,0.976153,0.973691,0.974963,18978
2010-10-28 12:00,0.974868,0.982289,0.973103,0.980729,19611
2010-10-28 16:00,0.980594,0.98201,0.978905,0.978914,15061
2010-10-28 20:00,0.978885,0.981296,0.978656,0.981191,14037
2010-10-29 00:00,0.9812,0.9812,0.978129,0.979461,12803
2010-10-29 04:00,0.979461,0.979749,0.977345,0.978167,12120
2010-10-29 08:00,0.978167,0.979585,0.975838,0.979125,13974
2010-10-29 12:00,0.979144,0.9834,0.978579,0.981653,15145
2010-10-29 16:00,0.981663,0.983255,0.980152,0.980411,14239
2010-10-29 20:00,0.980383,0.981412,0.978703,0.981335,3456
2010-10-31 20:00,0.981566,0.982424,0.981162,0.982183,9114
2010-11-01 00:00,0.982096,0.983516,0.980969,0.983516,12715
2010-11-01 04:00,0.983516,0.984698,0.982145,0.982289,12662
2010-11-01 08:00,0.98228,0.982386,0.980671,0.98069,12998
2010-11-01 12:00,0.9807,0.987498,0.98019,0.986826,16148
2010-11-01 16:00,0.986845,0.986875,0.982019,0.98432,15255
2010-11-01 20:00,0.98432,0.987625,0.98369,0.98745,12334
2010-11-02 00:00,0.98745,0.98865,0.986699,0.98742,12535
2010-11-02 04:00,0.98742,0.989306,0.986943,0.988768,12847
2010-11-02 08:00,0.988738,0.99112,0.987693,0.990845,14132
2010-11-02 12:00,0.990845,0.991886,0.989325,0.990246,14922
2010-11-02 16:00,0.990246,0.99164,0.989893,0.990688,13788
2010-11-02 20:00,0.990688,0.992231,0.990511,0.991247,12726
2010-11-03 00:00,0.991218,0.991926,0.990246,0.99111,12614
2010-11-03 04:00,0.99111,0.992024,0.990962,0.991906,12937
2010-11-03 08:00,0.991886,0.993641,0.991385,0.993601,13440
2010-11-03 12:00,0.993562,0.993562,0.988758,0.991031,15045
2010-11-03 16:00,0.99112,0.995134,0.984756,0.993364,17367
2010-11-03 20:00,0.993364,0.995481,0.987928,0.991434,13684
2010-11-04 00:00,0.991522,0.993009,0.990423,0.992339,12819
2010-11-04 04:00,0.992339,0.993473,0.992034,0.993039,11784
2010-11-04 08:00,0.993029,0.997884,0.992881,0.997606,13520
2010-11-04 12:00,0.997606,0.998971,0.995332,0.997775,15980
2010-11-04 16:00,0.997755,0.998712,0.996244,0.997636,13709
2010-11-04 20:00,0.997646,0.998183,0.996929,0.997287,12230
2010-11-05 00:00,0.997287,0.997865,0.996105,0.997466,13034
2010-11-05 04:00,0.997456,0.998153,0.996482,0.996999,13031
2010-11-05 08:00,0.997009,0.997994,0.991827,0.993572,14599
2010-11-05 12:00,0.993581,1.00045,0.992152,0.998722,18003
2010-11-05 16:00,0.998772,1.000881,0.998263,0.99972,16811
2010-11-05 20:00,0.99969,1.00009,0.99936,0.99993,3978
2010-11-07 20:00,1.00011,1.00015,0.998951,1.00011,7742
2010-11-08 00:00,1.00011,1.00067,0.996711,0.997616,14958
